0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
1682	brænde	1.c	2.d	0.48621565103530884	0	0	0	0	1	1
1683	brænde	1.c	3	0.48868632316589355	0	0	1	0	1	1
1684	brænde	1.c	4	0.41556835174560547	0	0	1	0	1	1
1685	brænde	1.c	4.a	0.4571308493614197	0	0	3	0	2	1
1686	brænde	1.c	5	0.4740622639656067	0	0	0	0	1	1
1687	brænde	1.c	6	0.441580593585968	0	0	4	0	1	1
1688	brænde	1.c	7	0.45487022399902344	0	0	1	0	1	1
1689	brænde	1.c	7.a	0.46802324056625366	0	0	1	0	1	1
1690	brænde	1.c	8	0.469971239566803	0	0	1	0	1	1
1691	brænde	1.c	9	0.5172336399555206	1	0	1	0	1	1
1692	brænde	1.c	10	0.5071306824684143	0	0	2	0	1	1
1693	brænde	1.d	1.e	0.12187683582305908	0	1	0	1	2	1
1694	brænde	1.d	2	0.45263928174972534	0	0	0	0	1	1
1695	brænde	1.d	2.a	0.5598869323730469	0	0	1	0	1	1
1696	brænde	1.d	2.b	0.469849169254303	0	0	0	0	1	1
1697	brænde	1.d	2.c	0.4836997389793396	0	0	1	0	1	1
1698	brænde	1.d	2.d	0.4789883494377136	0	0	0	0	1	1
1699	brænde	1.d	3	0.44988274574279785	0	0	1	0	1	1
1700	brænde	1.d	4	0.411476194858551	0	0	1	0	1	1
1701	brænde	1.d	4.a	0.5205924212932587	0	0	3	0	2	1
1702	brænde	1.d	5	0.4080503582954407	0	0	0	0	1	1
1703	brænde	1.d	6	0.2327752709388733	0	0	4	0	1	1
1704	brænde	1.d	7	0.4754462242126465	0	0	1	0	1	1
1705	brænde	1.d	7.a	0.43436259031295776	0	0	1	0	1	1
1706	brænde	1.d	8	0.37065011262893677	0	0	1	0	1	1
1707	brænde	1.d	9	0.4984404444694519	0	0	1	0	1	1
1708	brænde	1.d	10	0.5315572023391724	0	0	2	0	1	1
1709	brænde	1.e	2	0.36680787801742554	0	0	0	0	1	1
1710	brænde	1.e	2.a	0.45721298456192017	0	0	1	0	1	1
1711	brænde	1.e	2.b	0.38160306215286255	0	0	0	0	1	1
1712	brænde	1.e	2.c	0.3834247589111328	0	0	1	0	1	1
1713	brænde	1.e	2.d	0.38195621967315674	0	0	0	0	1	1
1714	brænde	1.e	3	0.3763642907142639	0	0	1	0	1	1
1715	brænde	1.e	4	0.29972565174102783	0	0	1	0	1	1
1716	brænde	1.e	4.a	0.40850692987442017	0	0	3	0	2	1
1717	brænde	1.e	5	0.28407740592956543	0	0	0	0	1	1
1718	brænde	1.e	6	0.1537451148033142	1	0	4	0	1	1
1719	brænde	1.e	7	0.343494176864624	0	0	1	0	1	1
1720	brænde	1.e	7.a	0.31142503023147583	0	0	1	0	1	1
1721	brænde	1.e	8	0.30221492052078247	0	0	1	0	1	1
1722	brænde	1.e	9	0.4338862895965576	0	0	1	0	1	1
1723	brænde	1.e	10	0.4512600302696228	0	0	2	0	1	1
1724	brænde	2	2.a	0.3277985453605652	3	0	1	1	0	0
1725	brænde	2	2.b	0.21212637424468994	0	0	0	1	0	0
1726	brænde	2	2.c	0.152055561542511	0	3	1	1	0	0
1727	brænde	2	2.d	0.22198587656021118	0	2	0	1	0	0
1728	brænde	2	3	0.2402637004852295	0	0	1	0	0	1
1729	brænde	2	4	0.27941763401031494	0	0	1	0	0	1
1730	brænde	2	4.a	0.3729647397994995	0	0	3	0	1	1
1731	brænde	2	5	0.28984326124191284	0	0	0	0	0	1
1732	brænde	2	6	0.3536962866783142	0	0	4	0	0	1
1733	brænde	2	7	0.36331290006637573	1	0	1	0	0	1
1734	brænde	2	7.a	0.3310619592666626	0	0	1	0	0	1
1735	brænde	2	8	0.2503809928894043	0	0	1	0	0	1
1736	brænde	2	9	0.24055159091949463	4	3	1	0	0	1
1737	brænde	2	10	0.4600079655647278	0	0	2	0	0	1
1738	brænde	2.a	2.b	0.38784635066986084	0	0	1	1	0	0
1739	brænde	2.a	2.c	0.3353780508041382	0	0	2	1	0	0
1740	brænde	2.a	2.d	0.36076492071151733	0	0	1	1	0	0
1741	brænde	2.a	3	0.42196017503738403	0	0	0	0	0	1
1742	brænde	2.a	4	0.4202377200126648	0	0	2	0	0	1
1743	brænde	2.a	4.a	0.4861021041870117	0	0	4	0	1	1
1744	brænde	2.a	5	0.4469414949417114	0	0	1	0	0	1
1745	brænde	2.a	6	0.442105233669281	0	0	5	0	0	1
1746	brænde	2.a	7	0.4459623694419861	2	0	2	0	0	1
1747	brænde	2.a	7.a	0.4048923850059509	0	0	0	0	0	1
1748	brænde	2.a	8	0.40649521350860596	0	0	2	0	0	1
1749	brænde	2.a	9	0.34361588954925537	4	0	2	0	0	1
1750	brænde	2.a	10	0.45823508501052856	0	0	3	0	0	1
1751	brænde	2.b	2.c	0.16211771965026855	0	0	1	1	0	0
1752	brænde	2.b	2.d	0.3148916959762573	0	0	0	1	0	0
1753	brænde	2.b	3	0.33866602182388306	0	0	1	0	0	1
1754	brænde	2.b	4	0.30033838748931885	0	0	1	0	0	1
1755	brænde	2.b	4.a	0.36205971240997314	0	0	3	0	1	1
1756	brænde	2.b	5	0.32605189085006714	0	0	0	0	0	1
1757	brænde	2.b	6	0.3470016121864319	0	0	4	0	0	1
1758	brænde	2.b	7	0.41076529026031494	0	0	1	0	0	1
1759	brænde	2.b	7.a	0.38994890451431274	0	0	1	0	0	1
1760	brænde	2.b	8	0.33724480867385864	0	0	1	0	0	1
1761	brænde	2.b	9	0.3322702646255493	0	0	1	0	0	1
1762	brænde	2.b	10	0.45845723152160645	0	0	2	0	0	1
1763	brænde	2.c	2.d	0.18250304460525513	0	2	1	1	0	0
1764	brænde	2.c	3	0.2719632387161255	0	0	2	0	0	1
1765	brænde	2.c	4	0.2762790322303772	0	0	0	0	0	1
1766	brænde	2.c	4.a	0.3803403377532959	0	0	2	0	1	1
1767	brænde	2.c	5	0.3040369749069214	0	0	1	0	0	1
1768	brænde	2.c	6	0.3458879590034485	0	0	3	0	0	1
1769	brænde	2.c	7	0.37865519523620605	0	0	0	0	0	1
1770	brænde	2.c	7.a	0.3171592354774475	0	0	2	0	0	1
1771	brænde	2.c	8	0.24531078338623047	0	0	0	0	0	1
1772	brænde	2.c	9	0.2700667977333069	0	2	0	0	0	1
1773	brænde	2.c	10	0.44287437200546265	0	0	1	0	0	1
1774	brænde	2.d	3	0.2206135392189026	0	0	1	0	0	1
1775	brænde	2.d	4	0.28493571281433105	0	0	1	0	0	1
1776	brænde	2.d	4.a	0.3485221266746521	0	0	3	0	1	1
1777	brænde	2.d	5	0.2671436667442322	0	0	0	0	0	1
1778	brænde	2.d	6	0.3562842011451721	0	0	4	0	0	1
1779	brænde	2.d	7	0.40756022930145264	0	0	1	0	0	1
1780	brænde	2.d	7.a	0.3475498557090759	0	0	1	0	0	1
1781	brænde	2.d	8	0.24680441617965698	0	0	1	0	0	1
1782	brænde	2.d	9	0.1848074197769165	0	2	1	0	0	1
1783	brænde	2.d	10	0.3969156742095947	0	0	2	0	0	1
1784	brænde	3	4	0.27302879095077515	0	0	2	0	0	1
1785	brænde	3	4.a	0.4076000452041626	0	0	4	0	1	1
1786	brænde	3	5	0.2535138726234436	0	0	1	0	0	1
1787	brænde	3	6	0.3447722792625427	0	0	5	0	0	1
1788	brænde	3	7	0.3990398049354553	0	0	2	0	0	1
1789	brænde	3	7.a	0.3567310571670532	0	0	0	0	0	1
1790	brænde	3	8	0.31617146730422974	0	0	2	0	0	1
1791	brænde	3	9	0.17210042476654053	0	0	2	0	0	1
1792	brænde	3	10	0.39303749799728394	0	0	3	0	0	1
1793	brænde	4	4.a	0.3761839270591736	0	0	2	1	1	1
1794	brænde	4	5	0.20782744884490967	0	0	1	0	0	1
1795	brænde	4	6	0.3156607151031494	0	0	3	0	0	1
1796	brænde	4	7	0.3401891589164734	0	0	0	0	0	1
1797	brænde	4	7.a	0.20065641403198242	0	0	2	0	0	1
1798	brænde	4	8	0.24546349048614502	0	0	0	0	0	1
1799	brænde	4	9	0.34387707710266113	0	0	0	0	0	1
1800	brænde	4	10	0.45339179039001465	0	0	1	0	0	1
1801	brænde	4.a	5	0.3897826075553894	0	0	3	0	1	1
1802	brænde	4.a	6	0.3760891556739807	0	0	1	0	1	1
1803	brænde	4.a	7	0.4695591330528259	0	0	2	0	1	1
1804	brænde	4.a	7.a	0.4736233949661255	0	0	4	0	1	1
1805	brænde	4.a	8	0.3679336905479431	0	0	2	0	1	1
1806	brænde	4.a	9	0.3903118371963501	0	0	2	0	1	1
1807	brænde	4.a	10	0.412656307220459	0	0	1	0	1	1
1808	brænde	5	6	0.33546173572540283	0	0	4	0	0	1
1809	brænde	5	7	0.3594498634338379	0	0	1	0	0	1
1810	brænde	5	7.a	0.2804484963417053	0	0	1	0	0	1
1811	brænde	5	8	0.24112379550933838	0	0	1	0	0	1
1812	brænde	5	9	0.3345733880996704	0	0	1	0	0	1
1813	brænde	5	10	0.45598435401916504	0	0	2	0	0	1
1814	brænde	6	7	0.3855351209640503	0	0	3	0	0	1
1815	brænde	6	7.a	0.34516608715057373	0	0	5	0	0	1
1816	brænde	6	8	0.29820334911346436	0	0	3	0	0	1
1817	brænde	6	9	0.38431185483932495	0	0	3	0	0	1
1818	brænde	6	10	0.430935800075531	0	0	2	0	0	1
1819	brænde	7	7.a	0.16913068294525146	0	0	2	1	0	0
1820	brænde	7	8	0.30240368843078613	0	0	0	0	0	1
1821	brænde	7	9	0.4066624045372009	1	0	0	0	0	1
1822	brænde	7	10	0.44734513759613037	0	0	1	0	0	1
1823	brænde	7.a	8	0.268119752407074	0	0	2	0	0	1
1824	brænde	7.a	9	0.38122761249542236	0	0	2	0	0	1
1825	brænde	7.a	10	0.4539642930030823	0	0	3	0	0	1
1826	brænde	8	9	0.3188914656639099	0	0	0	0	0	1
1827	brænde	8	10	0.44110167026519775	0	0	1	0	0	1
1828	brænde	9	10	0.41916972398757935	0	0	1	0	0	1
1829	brændstof	1	1.a	0.2880288362503052	1	0	3	1	0	1
1830	brændstof	1	1.b	0.4568122625350952	0	0	3	1	1	1
1831	brændstof	1.a	1.b	0.4339980483055115	0	0	0	1	1	1
1832	bræt	1	2	0.28275203704833984	2	0	2	0	0	0
1833	bræt	1	2.a	0.2776203751564026	2	0	1	0	0	1
1834	bræt	2	2.a	0.20163631439208984	2	0	1	1	0	1
1835	brød	1	1.a	0.346760630607605	0	0	13	1	0	0
1836	brød	1	1.b	0.28750741481781006	3	0	12	1	0	0
1837	brød	1	2	0.3106524348258972	3	0	13	0	0	1
1838	brød	1	3	0.37703609466552734	0	0	1	0	1	1
1839	brød	1.a	1.b	0.3853232264518738	0	0	1	1	0	0
1840	brød	1.a	2	0.06956171989440918	0	0	0	0	0	1
1841	brød	1.a	3	0.4201396703720093	0	0	12	0	1	1
1842	brød	1.b	2	0.3095889091491699	3	0	1	0	0	1
1843	brød	1.b	3	0.3206061124801636	0	0	11	0	1	1
1844	brød	2	3	0.35278254747390747	0	0	12	0	1	1
1845	brøle	1	1.a	0.4046158194541931	1	0	0	1	0	0
1846	brøle	1	1.b	0.42255276441574097	1	0	6	1	0	0
1847	brøle	1	1.c	0.4011741876602173	0	0	2	1	0	1
1848	brøle	1	1.d	0.38111865520477295	2	0	1	1	0	1
1849	brøle	1.a	1.b	0.26097381114959717	0	0	6	1	0	0
1850	brøle	1.a	1.c	0.2325204610824585	0	0	2	1	0	1
1851	brøle	1.a	1.d	0.3448852300643921	1	0	1	1	0	1
1852	brøle	1.b	1.c	0.27517449855804443	0	0	8	1	0	1
1853	brøle	1.b	1.d	0.4151899814605713	1	0	7	1	0	1
1854	brøle	1.c	1.d	0.28840845823287964	0	0	1	1	0	0
1855	brønd	1	1.a	0.12194216251373291	0	0	7	1	0	1
1856	brønd	1	2	0.08708029985427856	3	0	6	0	0	1
1857	brønd	1.a	2	0.13037633895874023	0	0	1	0	0	1
1858	bud	1	1.a	0.14778834581375122	0	0	3	1	0	0
1859	bud	1	2	0.36930668354034424	2	0	6	0	0	1
1860	bud	1	2.a	0.3746829032897949	0	0	3	0	0	1
1861	bud	1	3	0.3753392696380615	0	0	3	0	0	1
1862	bud	1	3.a	0.4568939208984375	0	0	2	0	0	1
1863	bud	1	5	0.3552969694137573	0	0	2	0	0	1
1864	bud	1.a	2	0.3825504183769226	0	0	9	0	0	1
1865	bud	1.a	2.a	0.39188313484191895	0	0	0	0	0	1
1866	bud	1.a	3	0.3611683249473572	0	0	0	0	0	1
1867	bud	1.a	3.a	0.43049895763397217	0	0	1	0	0	1
1868	bud	1.a	5	0.3746730089187622	0	0	5	0	0	1
1869	bud	2	2.a	0.35822176933288574	0	0	9	1	0	0
1870	bud	2	3	0.4082326292991638	0	0	9	0	0	1
1871	bud	2	3.a	0.3710287809371948	0	0	8	0	0	1
1872	bud	2	5	0.3648282289505005	0	0	4	0	0	1
1873	bud	2.a	3	0.37859827280044556	2	0	0	0	0	1
1874	bud	2.a	3.a	0.3956330418586731	2	0	1	0	0	1
1875	bud	2.a	5	0.42332059144973755	0	0	5	0	0	1
1876	bud	3	3.a	0.21830910444259644	3	0	1	1	0	0
1877	bud	3	5	0.447318971157074	0	0	5	0	0	1
1878	bud	3.a	5	0.46523427963256836	0	0	4	0	0	1
1879	budget	1	1.a	0.38119423389434814	0	0	11	1	0	1
1880	bue	1	2	0.3402710556983948	2	0	4	0	0	1
1881	bue	1	3	0.3757714033126831	1	0	7	0	0	1
1882	bue	1	4	0.4375956058502197	2	0	7	0	0	1
1883	bue	2	3	0.2886342406272888	1	0	3	0	0	1
1884	bue	2	4	0.2899061441421509	3	0	3	0	0	1
1885	bue	3	4	0.4054620862007141	1	0	0	0	0	1
1886	buffet	1	2	0.3367006778717041	3	0	0	0	0	1
1887	bug	1	2	0.21528470516204834	3	0	1	0	0	1
1888	bugt	1	1.a	0.2773998975753784	3	0	2	1	0	0
1889	bugt	1	2	0.28375715017318726	0	0	2	0	0	1
1890	bugt	1.a	2	0.46213382482528687	0	0	0	0	0	1
1891	bukke	1	1.a	0.330707848072052	0	0	2	1	0	1
1892	bukke	1	2	0.2519094944000244	2	0	3	0	0	1
1893	bukke	1	2.a	0.2443639039993286	3	1	1	0	0	1
1894	bukke	1.a	2	0.4104839563369751	0	0	5	0	0	1
1895	bukke	1.a	2.a	0.43229079246520996	0	0	3	0	0	1
1896	bukke	2	2.a	0.1934109926223755	3	0	2	1	0	1
1897	bulletin	1	1.a	0.17837649583816528	3	0	0	1	0	0
1898	bund	1	1.a	0.3306577801704407	1	0	8	1	0	1
1899	bund	1	1.b	0.495452344417572	0	0	4	1	1	1
1900	bund	1	2	0.3060474395751953	1	0	1	0	0	1
1901	bund	1	3	0.41024690866470337	1	0	8	0	0	1
1902	bund	1	4	0.36689507961273193	2	0	8	0	0	1
1903	bund	1	4.a	0.4351324439048767	2	0	8	0	0	1
1904	bund	1	7.a	0.5763290524482727	0	0	8	0	0	1
1905	bund	1	9	0.5533001720905304	0	0	6	0	0	1
1906	bund	1.a	1.b	0.45269638299942017	0	0	4	1	1	1
1907	bund	1.a	2	0.3424266576766968	2	0	7	0	0	1
1908	bund	1.a	3	0.26981282234191895	2	0	0	0	0	1
1909	bund	1.a	4	0.3566039800643921	1	0	0	0	0	1
1910	bund	1.a	4.a	0.39382869005203247	1	0	0	0	0	1
1911	bund	1.a	7.a	0.43792247772216797	0	0	0	0	0	1
1912	bund	1.a	9	0.5490543246269226	0	0	2	0	0	1
1913	bund	1.b	2	0.48980236053466797	0	0	3	0	1	1
1914	bund	1.b	3	0.52078777551651	0	0	4	0	1	1
1915	bund	1.b	4	0.41320645809173584	0	0	4	0	1	1
1916	bund	1.b	4.a	0.49409013986587524	0	0	4	0	1	1
1917	bund	1.b	7.a	0.6125501692295074	0	0	4	0	1	1
1918	bund	1.b	9	0.5569660365581512	0	0	2	0	1	1
1919	bund	2	3	0.3671512007713318	2	0	7	0	0	1
1920	bund	2	4	0.3856844902038574	1	0	7	0	0	1
1921	bund	2	4.a	0.4058597683906555	1	0	7	0	0	1
1922	bund	2	7.a	0.6101267039775848	0	0	7	0	0	1
1923	bund	2	9	0.6184259057044983	0	0	5	0	0	1
1924	bund	3	4	0.487701952457428	1	0	0	0	0	1
1925	bund	3	4.a	0.47909218072891235	1	0	0	0	0	1
1926	bund	3	7.a	0.5956126153469086	0	0	0	0	0	1
1927	bund	3	9	0.6165207624435425	0	0	2	0	0	1
1928	bund	4	4.a	0.3302956223487854	3	0	0	1	0	1
1929	bund	4	7.a	0.48691481351852417	0	0	0	0	0	1
1930	bund	4	9	0.49999570846557617	0	0	2	0	0	1
1931	bund	4.a	7.a	0.6087296605110168	0	0	0	0	0	1
1932	bund	4.a	9	0.5891787111759186	0	0	2	0	0	1
1933	bund	7.a	9	0.5160548388957977	1	0	2	0	0	1
1934	bundt	1	1.a	0.1556030511856079	2	0	7	1	0	0
1935	bundt	1	1.c	0.2598015069961548	2	0	7	1	1	1
1936	bundt	1.a	1.c	0.26472365856170654	2	0	0	1	1	1
1937	bunke	1	1.a	0.13256341218948364	2	0	8	1	0	0
1938	bunke	1	1.b	0.21448928117752075	2	0	6	1	1	1
1939	bunke	1.a	1.b	0.24437320232391357	0	0	2	1	1	1
1940	bur	1	1.b	0.4006323218345642	0	0	3	1	1	1
1941	burde	1	2	0.3116581439971924	0	0	11	0	0	1
1942	bureau	1	1.a	0.27213263511657715	1	0	1	1	0	1
1943	bureaukrati	1	1.a	0.2573662996292114	0	0	1	1	0	1
1944	by	1	1.a	0.20342391729354858	3	0	4	1	0	1
1945	by	1	1.b	0.3505905866622925	0	0	2	1	0	1
1946	by	1	2	0.356705904006958	1	0	5	0	0	1
1947	by	1.a	1.b	0.34422868490219116	0	0	6	1	0	0
1948	by	1.a	2	0.3201647400856018	1	0	1	0	0	1
1949	by	1.b	2	0.4283308982849121	0	0	7	0	0	1
1950	byde	1	1.a	0.2700374722480774	0	0	0	1	0	0
1951	byde	1	1.b	0.4587462544441223	0	0	0	1	0	0
1952	byde	1	1.c	0.34429872035980225	0	0	3	1	0	1
1953	byde	1	1.d	0.3686371445655823	3	0	0	1	0	0
1954	byde	1	2	0.1603347659111023	2	0	0	0	0	1
1955	byde	1	4	0.317388117313385	0	0	6	0	0	1
1956	byde	1	5	0.3489495515823364	4	0	0	0	0	1
1957	byde	1	5.a	0.4161033630371094	4	0	1	0	0	1
1958	byde	1.a	1.b	0.30156224966049194	0	0	0	1	0	0
1959	byde	1.a	1.c	0.402975857257843	0	0	3	1	0	1
1960	byde	1.a	1.d	0.44581127166748047	0	0	0	1	0	0
1961	byde	1.a	2	0.3476914167404175	0	0	0	0	0	1
1962	byde	1.a	4	0.28828179836273193	0	0	6	0	0	1
1963	byde	1.a	5	0.3987327218055725	0	0	0	0	0	1
1964	byde	1.a	5.a	0.42307305335998535	0	0	1	0	0	1
1965	byde	1.b	1.c	0.45112866163253784	0	0	3	1	0	1
1966	byde	1.b	1.d	0.4776788353919983	0	0	0	1	0	0
1967	byde	1.b	2	0.44935595989227295	0	0	0	0	0	1
1968	byde	1.b	4	0.43136173486709595	0	0	6	0	0	1
1969	byde	1.b	5	0.4462597966194153	0	0	0	0	0	1
1970	byde	1.b	5.a	0.42441773414611816	0	0	1	0	0	1
1971	byde	1.c	1.d	0.44985371828079224	0	0	3	1	0	1
1972	byde	1.c	2	0.33381104469299316	0	0	3	0	0	1
1973	byde	1.c	4	0.36203449964523315	0	0	3	0	0	1
1974	byde	1.c	5	0.4063379764556885	0	0	3	0	0	1
1975	byde	1.c	5.a	0.4292975664138794	0	0	4	0	0	1
1976	byde	1.d	2	0.38342714309692383	2	0	0	0	0	1
1977	byde	1.d	4	0.3598187565803528	0	0	6	0	0	1
1978	byde	1.d	5	0.23356229066848755	3	0	0	0	0	1
1979	byde	1.d	5.a	0.26072216033935547	3	0	1	0	0	1
1980	byde	2	4	0.33622288703918457	0	0	6	0	0	1
1981	byde	2	5	0.32691168785095215	2	0	0	0	0	1
1982	byde	2	5.a	0.3591230511665344	2	0	1	0	0	1
1983	byde	4	5	0.3600015640258789	0	0	6	0	0	1
1984	byde	4	5.a	0.3884626626968384	0	0	7	0	0	1
1985	byde	5	5.a	0.08347123861312866	4	0	1	1	0	0
1986	byge	1	1.a	0.3801806569099426	0	0	0	1	1	1
1987	bygge	1	1.a	0.3354571461677551	3	0	11	1	1	1
1988	bygning	1	2	0.3655879497528076	0	0	6	0	0	1
1989	bygning	1	3	0.3709999918937683	0	0	0	0	0	1
1990	bygning	2	3	0.5325495898723602	1	0	6	0	0	1
1991	byld	1	2	0.42579716444015503	0	0	0	0	0	1
1992	bylt	1	1.a	0.34871411323547363	1	0	0	1	1	1
1993	byrde	1	1.a	0.38885509967803955	0	0	7	1	1	1
1994	bytte	1	1.a	0.4364122152328491	1	0	7	1	1	1
1995	bytte	1	2	0.48677247762680054	0	0	9	0	0	1
1996	bytte	1	3	0.38918113708496094	0	0	2	0	0	1
1997	bytte	1.a	2	0.4050145149230957	0	0	2	0	1	1
1998	bytte	1.a	3	0.35818833112716675	0	0	5	0	1	1
1999	bytte	2	3	0.3772217631340027	0	0	7	0	0	1
2000	båd	1	2	0.22612899541854858	3	0	1	0	0	1
2001	båd	1	3	0.40164148807525635	1	0	5	0	0	1
2002	båd	2	3	0.46879881620407104	1	0	4	0	0	1
2003	bånd	1	1.a	0.3492162823677063	2	0	5	1	1	1
2004	bånd	1	1.b	0.40975409746170044	0	0	0	1	1	1
2005	bånd	1	1.c	0.36446887254714966	0	0	0	1	1	1
2006	bånd	1	2	0.3286234736442566	2	0	1	0	0	1
2007	bånd	1	3	0.3042423725128174	2	0	4	0	0	1
2008	bånd	1.a	1.b	0.3923078179359436	0	0	5	1	2	1
2009	bånd	1.a	1.c	0.4574604034423828	0	0	5	1	2	1
2010	bånd	1.a	2	0.36970609426498413	2	0	6	0	1	1
2011	bånd	1.a	3	0.3710590600967407	2	0	1	0	1	1
2012	bånd	1.b	1.c	0.32594043016433716	0	0	0	1	2	1
2013	bånd	1.b	2	0.39681828022003174	0	0	1	0	1	1
2014	bånd	1.b	3	0.3177140951156616	0	0	4	0	1	1
2015	bånd	1.c	2	0.3641493320465088	0	0	1	0	1	1
2016	bånd	1.c	3	0.35019320249557495	0	0	4	0	1	1
2017	bånd	2	3	0.26036351919174194	2	0	5	0	0	1
2018	bås	1	1.a	0.261955201625824	3	0	1	1	1	1
2019	bås	1	2	0.4123010039329529	0	0	2	0	0	1
2020	bås	1	3	0.2618628144264221	1	0	1	0	0	1
2021	bås	1.a	2	0.4643881320953369	0	0	3	0	1	1
2022	bås	1.a	3	0.22778844833374023	2	0	0	0	1	1
2023	bås	2	3	0.3941030502319336	0	0	3	0	0	1
2024	bælte	1	1.a	0.11684942245483398	2	0	7	1	0	0
2025	bælte	1	2	0.3517051935195923	1	0	4	0	0	1
2026	bælte	1	3	0.14283865690231323	2	0	7	0	0	1
2027	bælte	1.a	2	0.36412304639816284	1	0	3	0	0	1
2028	bælte	1.a	3	0.1456109881401062	2	0	0	0	0	1
2029	bælte	2	3	0.34442847967147827	1	0	3	0	0	1
2030	bænk	1	1.a	0.3122937083244324	3	0	11	1	0	0
2031	bænk	1	2	0.26534944772720337	3	0	15	0	0	1
2032	bænk	1.a	2	0.35301733016967773	3	0	4	0	0	1
2033	bære	1	1.a	0.2506519556045532	0	0	6	1	0	0
2034	bære	1	1.b	0.35087406635284424	0	0	5	1	1	1
2035	bære	1	2	0.37124103307724	0	0	2	0	0	1
2036	bære	1	2.a	0.35478276014328003	0	0	7	0	0	1
2037	bære	1	2.b	0.3575568199157715	0	0	4	0	0	1
2038	bære	1	2.c	0.41633516550064087	0	0	0	0	0	1
2039	bære	1	2.d	0.3464595079421997	2	0	6	0	0	1
2040	bære	1	3.c	0.3688206076622009	0	1	0	0	1	1
2041	bære	1	3.d	0.3075549602508545	0	0	7	0	1	1
2042	bære	1	3.e	0.36356306076049805	0	0	6	0	1	1
2043	bære	1	4	0.28784793615341187	0	0	6	0	0	1
2044	bære	1	4.a	0.4283621311187744	0	0	1	0	1	1
2045	bære	1	4.b	0.353799045085907	0	0	1	0	1	1
2046	bære	1	4.c	0.3932077884674072	1	0	3	0	1	1
2047	bære	1	4.d	0.44590669870376587	0	0	6	0	1	1
2048	bære	1	5	0.33457428216934204	0	0	6	0	0	1
2049	bære	1.a	1.b	0.44122564792633057	0	0	1	1	1	1
2050	bære	1.a	2	0.3755984902381897	0	0	8	0	0	1
2051	bære	1.a	2.a	0.3837968111038208	0	0	1	0	0	1
2052	bære	1.a	2.b	0.42455989122390747	0	0	2	0	0	1
2053	bære	1.a	2.c	0.49168479442596436	0	0	6	0	0	1
2054	bære	1.a	2.d	0.42385542392730713	0	0	0	0	0	1
2055	bære	1.a	3.c	0.5237845182418823	0	0	6	0	1	1
2056	bære	1.a	3.d	0.44253408908843994	0	0	1	0	1	1
2057	bære	1.a	3.e	0.47854119539260864	0	0	0	0	1	1
2058	bære	1.a	4	0.38318735361099243	0	0	0	0	0	1
2059	bære	1.a	4.a	0.45256584882736206	0	0	5	0	1	1
2060	bære	1.a	4.b	0.4038923978805542	0	0	7	0	1	1
2061	bære	1.a	4.c	0.4586290717124939	0	0	3	0	1	1
2062	bære	1.a	4.d	0.5724786221981049	0	0	0	0	1	1
2063	bære	1.a	5	0.4848783612251282	0	0	12	0	0	1
2064	bære	1.b	2	0.34370601177215576	0	0	7	0	1	1
2065	bære	1.b	2.a	0.39168381690979004	0	0	2	0	1	1
2066	bære	1.b	2.b	0.4196065664291382	0	0	1	0	1	1
2067	bære	1.b	2.c	0.3769757151603699	0	0	5	0	1	1
2068	bære	1.b	2.d	0.3369283676147461	0	0	1	0	1	1
2069	bære	1.b	3.c	0.37697333097457886	0	0	5	0	2	1
2070	bære	1.b	3.d	0.36742061376571655	0	0	2	0	2	1
2071	bære	1.b	3.e	0.2737022042274475	0	0	1	0	2	1
2072	bære	1.b	4	0.40160590410232544	0	0	1	0	1	1
2073	bære	1.b	4.a	0.44524073600769043	0	0	4	0	2	1
2074	bære	1.b	4.b	0.4564679265022278	0	0	6	0	2	1
2075	bære	1.b	4.c	0.3971109390258789	0	0	2	0	2	1
2076	bære	1.b	4.d	0.424902081489563	0	0	1	0	2	1
2077	bære	1.b	5	0.3392634987831116	0	0	11	0	1	1
2078	bære	2	2.a	0.11926501989364624	0	0	9	1	0	0
2079	bære	2	2.b	0.26933860778808594	0	0	6	1	0	1
2080	bære	2	2.c	0.3343069553375244	0	0	2	1	0	1
2081	bære	2	2.d	0.3056350350379944	0	0	8	1	0	1
2082	bære	2	3.c	0.3793652057647705	0	0	2	0	1	1
2083	bære	2	3.d	0.31807392835617065	0	0	9	0	1	1
2084	bære	2	3.e	0.4048840403556824	0	0	8	0	1	1
2085	bære	2	4	0.29036909341812134	0	0	8	0	0	1
2086	bære	2	4.a	0.4172145128250122	0	0	3	0	1	1
2087	bære	2	4.b	0.3858625888824463	0	0	1	0	1	1
2088	bære	2	4.c	0.4178934097290039	0	0	5	0	1	1
2089	bære	2	4.d	0.42924070358276367	0	0	8	0	1	1
2090	bære	2	5	0.4225691556930542	0	0	4	0	0	1
2091	bære	2.a	2.b	0.24669617414474487	0	0	3	1	0	1
2092	bære	2.a	2.c	0.29767662286758423	0	0	7	1	0	1
2093	bære	2.a	2.d	0.26454389095306396	0	0	1	1	0	1
2094	bære	2.a	3.c	0.3615293502807617	0	0	7	0	1	1
2095	bære	2.a	3.d	0.2766786813735962	0	0	0	0	1	1
2096	bære	2.a	3.e	0.4061412215232849	0	0	1	0	1	1
2097	bære	2.a	4	0.3314553499221802	0	0	1	0	0	1
2098	bære	2.a	4.a	0.41260427236557007	0	0	6	0	1	1
