idx	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
2356	horisont	1	3	0.7819077670574188	0	0	1	0	0	1
2357	horisont	1.a	2	0.5490994155406952	0	0	4	0	0	1
2358	horisont	1.a	3	0.6563515663146973	0	0	3	0	0	1
2359	horisont	2	3	0.607382208108902	0	0	1	0	0	1
2360	hoste	1	1.a	0.41572219133377075	0	1	4	1	1	1
2361	hovedstad	1	1.a	0.22540974617004395	3	0	1	1	0	0
2362	hovedstad	1	1.b	0.23097771406173706	3	0	3	1	1	0
2363	hovedstad	1.a	1.b	0.17547059059143066	3	0	2	1	1	0
2364	hud	1	2	0.3609384298324585	2	0	0	0	0	1
2365	hue	1	1.a	0.549137145280838	3	0	5	1	0	1
2366	hukommelse	1	1.a	0.5162096321582794	0	0	6	1	0	1
2367	hukommelse	1	2	0.6455785930156708	0	0	4	0	0	1
2368	hukommelse	1	2.a	0.5748342573642731	0	0	7	0	0	1
2369	hukommelse	1.a	2	0.4984990954399109	0	0	2	0	0	1
2370	hukommelse	1.a	2.a	0.5389577448368073	0	0	1	0	0	1
2371	hukommelse	2	2.a	0.4693281054496765	0	0	3	1	0	0
2372	hule	1	1.a	0.5727525949478149	2	0	3	1	0	0
2373	hule	1	1.b	0.4576799273490906	1	0	1	1	0	1
2374	hule	1	1.c	0.6190923154354095	1	0	4	1	1	1
2375	hule	1.a	1.b	0.5032510161399841	1	0	2	1	0	1
2376	hule	1.a	1.c	0.4839138984680176	1	0	1	1	1	1
2377	hule	1.b	1.c	0.37981778383255005	2	0	3	1	1	1
2378	humle	1	1.a	0.632796049118042	2	0	0	1	0	1
2379	humle	1	2	1.126252144575119	0	0	3	0	0	1
2380	humle	1.a	2	1.0151350973173976	0	0	3	0	0	1
2381	humor	1	1.a	0.4330616593360901	1	0	11	1	0	0
2382	humor	1	1.b	0.41620516777038574	2	0	8	1	0	0
2383	humor	1.a	1.b	0.4567047357559204	1	0	3	1	0	0
2384	hun	1	1.a	0.4191836714744568	1	0	0	1	0	1
2385	hurtig	1	1.a	0.5805612802505493	0	0	1	1	0	0
2386	hurtig	1	1.b	0.539555013179779	1	0	3	1	0	1
2387	hurtig	1	2	0.454304575920105	1	0	17	0	0	1
2388	hurtig	1	2.a	0.360196590423584	0	0	13	0	0	1
2389	hurtig	1.a	1.b	0.5728053152561188	0	0	2	1	0	1
2390	hurtig	1.a	2	0.3867484927177429	0	0	16	0	0	1
2391	hurtig	1.a	2.a	0.6019404828548431	0	0	12	0	0	1
2392	hurtig	1.b	2	0.60727858543396	1	0	14	0	0	1
2393	hurtig	1.b	2.a	0.6025255024433136	0	0	10	0	0	1
2394	hurtig	2	2.a	0.3416990041732788	0	0	4	1	0	0
2395	huske	1	2	0.6258456110954285	3	1	6	0	0	1
2396	huske	1	2.a	0.6825457811355591	0	0	9	0	0	1
2397	huske	2	2.a	0.4634122848510742	0	0	15	1	0	1
2398	husleje	1	1.a	0.21089959144592285	2	0	7	1	0	0
2399	medalje	1	2	0.4868829846382141	2	0	9	0	0	1
2400	meddelelse	1	1.a	0.4752733111381531	0	0	6	1	0	0
2401	medføre	1	2	0.39812982082366943	0	0	15	0	0	1
2402	medicin	1	1.a	0.4035511016845703	0	0	14	1	1	1
2403	medicin	1	2	0.19163298606872559	0	0	11	0	0	1
2404	medicin	1.a	2	0.2544134259223938	2	0	3	0	1	1
2405	medie	1	2	0.5056883096694946	0	0	9	0	0	1
2406	medie	1	3	0.6487787961959839	0	0	12	0	0	1
2407	medie	1	5	0.5573541820049286	0	0	13	0	0	1
2408	medie	2	3	0.4944131374359131	0	0	3	0	0	1
2409	medie	2	5	0.470445454120636	0	0	4	0	0	1
2410	medie	3	5	0.5074036121368408	0	0	1	0	0	1
2411	mejeri	1	1.a	0.3418498635292053	1	0	1	1	0	0
2412	mekanik	1	1.a	0.6300679743289948	0	0	3	1	1	1
2413	mekanik	1	2	0.4795451760292053	0	0	3	0	0	1
2414	mekanik	1.a	2	0.6052094101905823	0	0	0	0	1	1
2415	mekanisk	1	1.b	0.5038937628269196	0	0	5	1	1	1
2416	mekanisk	1	2	0.5461145043373108	0	0	2	0	0	1
2417	mekanisk	1	2.a	0.4275725483894348	0	0	5	0	0	1
2418	mekanisk	1.b	2	0.5460391640663147	0	0	3	0	1	1
2419	mekanisk	1.b	2.a	0.466791033744812	0	0	0	0	1	1
2420	mekanisk	2	2.a	0.5756881237030029	0	0	3	1	0	0
2421	mekanisme	1	1.a	0.44565558433532715	0	0	2	1	1	1
2422	mekanisme	1	1.b	0.37619173526763916	0	0	2	1	1	1
2423	mekanisme	1.a	1.b	0.34747159481048584	2	0	0	1	2	0
2424	mel	1	2	0.32572656869888306	2	0	3	0	0	1
2425	mellemrum	1	2	0.18526631593704224	0	0	9	0	0	1
2426	mellemrum	1	2.a	0.3998655080795288	0	0	9	0	0	1
2427	mellemrum	2	2.a	0.2152499556541443	1	0	0	1	0	1
2428	melodi	1	1.a	0.6322462260723114	0	0	4	1	0	0
2429	melon	1	1.a	0.32353878021240234	2	0	2	1	0	1
2430	membran	1	2	0.4017001986503601	3	0	0	0	0	1
2431	mening	1	2	0.3496798276901245	0	0	35	0	0	1
2432	mening	1	2.a	0.4166434407234192	0	0	24	0	0	1
2433	mening	1	2.b	0.39035743474960327	0	0	33	0	0	1
2434	mening	1	3	0.2764456272125244	1	0	28	0	0	1
2435	mening	2	2.a	0.3605339527130127	0	0	11	1	0	0
2436	mening	2	2.b	0.36643826961517334	0	0	2	1	0	0
2437	mening	2	3	0.28931355476379395	0	0	7	0	0	1
2438	mening	2.a	2.b	0.3787679076194763	0	0	9	1	0	0
2439	mening	2.a	3	0.3530694842338562	0	0	4	0	0	1
2440	mening	2.b	3	0.3729850649833679	0	0	5	0	0	1
2441	menneske	1	1.a	0.3655322790145874	2	0	18	1	0	0
2442	menneske	1	1.b	0.3476829528808594	2	0	19	1	0	0
2443	menneske	1.a	1.b	0.36714887619018555	2	0	1	1	0	0
2444	menneskebarn	1	2	0.42060089111328125	2	0	0	0	0	0
2445	menneskedyr	1	2	0.2571444511413574	0	0	0	0	0	1
2446	menneskelig	1	2	0.3189079165458679	0	0	21	0	0	1
2447	menneskelig	1	2.a	0.40694254636764526	1	0	22	0	0	1
2448	menneskelig	1	2.b	0.5650211870670319	0	0	28	0	0	1
2449	menneskelig	1	3	0.35091888904571533	0	0	16	0	0	0
2450	menneskelig	2	2.a	0.47356587648391724	0	0	1	1	0	0
2451	menneskelig	2	2.b	0.6005528271198273	0	0	7	1	0	0
2452	menneskelig	2	3	0.47043848037719727	0	0	5	0	0	1
2453	menneskelig	2.a	2.b	0.4575173258781433	0	0	6	1	0	0
2454	menneskelig	2.a	3	0.3732283115386963	0	0	6	0	0	1
2455	menneskelig	2.b	3	0.6342778205871582	0	0	12	0	0	1
2456	menneskevæsen	1	2	0.34694236516952515	0	0	1	0	0	0
2457	mental	1	2	0.3759063482284546	0	0	11	0	0	0
2458	menu	1	1.a	0.1968788504600525	1	0	2	1	0	0
2459	menu	1	1.b	0.4125848412513733	0	0	1	1	0	1
2460	menu	1	1.c	0.7319410443305969	0	0	0	1	1	1
2461	menu	1	2	0.714218407869339	0	0	2	0	0	1
2462	menu	1.a	1.b	0.3470715880393982	1	0	1	1	0	1
2463	menu	1.a	1.c	0.639244019985199	0	0	2	1	1	1
2464	menu	1.a	2	0.5980527102947235	0	0	0	0	0	1
2465	menu	1.b	1.c	0.6017927527427673	0	0	1	1	1	0
2466	menu	1.b	2	0.5367147624492645	0	0	1	0	0	1
2467	menu	1.c	2	0.6318862736225128	0	0	2	0	1	1
2468	metal	1	1.a	0.4725545644760132	1	0	1	1	0	0
2469	metode	1	1.a	0.3925020098686218	4	0	15	1	0	0
2470	metodik	1	1.a	0.5524376332759857	0	0	1	1	0	0
2471	sludder	1	2	0.7101560533046722	3	0	3	0	0	1
2472	slutning	1	1.a	0.19320303201675415	0	0	9	1	0	0
2473	slutning	1	1.b	0.7016482949256897	0	0	11	1	0	0
2474	slutning	1	2	0.7261117398738861	0	0	13	0	0	1
2475	slutning	1.a	1.b	0.7254611253738403	0	0	2	1	0	0
2476	slutning	1.a	2	0.697375625371933	0	0	4	0	0	1
2477	slutning	1.b	2	0.4389410614967346	0	0	2	0	0	1
2478	slæde	1	1.a	0.29025793075561523	3	0	0	1	0	0
2479	slæde	1	2	0.5904466509819031	2	0	1	0	0	1
2480	slæde	1	3	0.5075756013393402	3	0	0	0	0	1
2481	slæde	1.a	2	0.5477189123630524	2	0	1	0	0	1
2482	slæde	1.a	3	0.674132764339447	3	0	0	0	0	1
2483	slæde	2	3	0.742724597454071	2	0	1	0	0	1
2484	slægt	1	1.a	0.5144416987895966	0	0	3	1	0	0
2485	slægt	1	1.b	0.17925012111663818	3	0	5	1	0	0
2486	slægt	1	2	0.4621034264564514	0	0	6	0	0	1
2487	slægt	1	3	0.3009834289550781	2	0	2	0	0	1
2488	slægt	1.a	1.b	0.3949752449989319	0	0	2	1	0	0
2489	slægt	1.a	2	0.5173274874687195	0	0	3	0	0	1
2490	slægt	1.a	3	0.4798862934112549	0	0	1	0	0	1
2491	slægt	1.b	2	0.4310149550437927	0	0	1	0	0	1
2492	slægt	1.b	3	0.2516860365867615	2	0	3	0	0	1
2493	slægt	2	3	0.46807533502578735	0	0	4	0	0	1
2494	slægtning	1	2	0.44044387340545654	1	0	7	0	0	1
2495	slægtning	1	2.a	0.5987475514411926	1	0	8	0	0	1
2496	slægtning	2	2.a	0.43871086835861206	1	0	1	1	0	1
2497	slægtskab	1	2	0.5620448887348175	1	0	2	0	0	1
2498	slægtskab	1	2.a	0.48953789472579956	1	0	0	0	0	1
2499	slægtskab	2	2.a	0.3284168839454651	1	0	2	1	0	0
2500	slør	1	1.a	0.4954432249069214	3	0	4	1	0	0
2501	slør	1	1.c	0.7344097793102264	0	0	0	1	1	1
2502	slør	1.a	1.c	0.755006268620491	0	0	4	1	1	1
2503	sløv	1	2	0.7536763995885849	1	0	3	0	0	1
2504	sløv	1	2.a	0.7092622220516205	0	0	1	0	0	1
2505	sløv	2	2.a	0.665203183889389	0	0	4	1	0	0
2506	smag	1	1.a	0.49894535541534424	0	0	21	1	0	0
2507	smag	1	2	0.5427117645740509	0	0	21	0	0	1
2508	smag	1	2.a	0.5699394643306732	0	0	13	0	1	1
2509	smag	1	2.b	0.45507508516311646	0	0	12	0	1	1
2510	smag	1.a	2	0.5183157920837402	1	0	0	0	0	1
2511	smag	1.a	2.a	0.5418846607208252	1	0	8	0	1	1
2512	smag	1.a	2.b	0.4829995632171631	0	0	9	0	1	1
2513	smag	2	2.a	0.43613243103027344	1	0	8	1	1	1
2514	smag	2	2.b	0.5224640071392059	0	0	9	1	1	1
2515	smag	2.a	2.b	0.43396323919296265	1	0	1	1	2	1
2516	smage	1	1.a	0.12976282835006714	0	0	12	1	0	0
2517	smage	1	1.b	0.4457857012748718	0	0	11	1	1	1
2518	smage	1	2	0.3990940451622009	1	0	3	0	0	1
2519	smage	1	2.a	0.490784227848053	0	0	12	0	1	1
2520	smage	1.a	1.b	0.4405316710472107	0	0	1	1	1	1
2521	smage	1.a	2	0.36979174613952637	0	0	9	0	0	1
2522	smage	1.a	2.a	0.4657888412475586	0	0	0	0	1	1
2523	smage	1.b	2	0.4432387351989746	0	0	8	0	1	1
2524	smage	1.b	2.a	0.4349853992462158	0	0	1	0	2	0
2525	smage	2	2.a	0.20079123973846436	0	0	9	1	1	1
2526	smal	1	1.a	0.4703769087791443	2	0	4	1	0	0
2527	smal	1	1.b	0.5573066771030426	0	0	0	1	0	0
2528	smal	1	2	0.0708649754524231	2	0	6	0	0	0
2529	smal	1	2.b	0.47196686267852783	0	0	3	0	1	1
2530	smal	1.a	1.b	0.6426753997802734	0	0	4	1	0	0
2531	smal	1.a	2	0.5283382534980774	2	0	10	0	0	0
2532	smal	1.a	2.b	0.3907291293144226	0	0	7	0	1	1
2533	smal	1.b	2	0.5532761812210083	0	0	6	0	0	0
2534	smal	1.b	2.b	0.7408144176006317	0	0	3	0	1	1
2535	smal	2	2.b	0.5447144508361816	0	0	3	1	1	1
2536	smerte	1	1.a	0.34180504083633423	0	0	18	1	1	1
2537	smerte	1	2	0.3635609745979309	0	0	21	0	0	1
2538	smerte	1.a	2	0.5555034875869751	0	0	3	0	1	0
2539	smertefuld	1	2	0.7140163481235504	0	0	1	0	0	1
2540	smile	1	1.a	0.3027811646461487	0	0	10	1	0	0
2541	smitte	1	1.a	0.28853464126586914	0	0	0	1	0	1
2542	smitte	1	2	0.22252953052520752	0	0	0	0	0	1
2543	smitte	1.a	2	0.4049842953681946	0	0	0	0	0	0
2544	smitte	1.a	2	0.40600669384002686	0	0	2	0	0	1
2545	smuk	1	2	0.1420224905014038	0	0	17	0	0	0
2546	smuk	1	3	0.31451237201690674	0	0	17	0	0	1
2547	smuk	1	3.a	0.6924736499786377	0	0	22	0	0	1
2548	smuk	2	3	0.33162832260131836	0	0	0	0	0	1
2549	smuk	2	3.a	0.6882475018501282	0	0	5	0	0	1
2550	smuk	3	3.a	0.7020476162433624	0	0	5	1	0	0
2551	snabel	1	1.a	0.7302480638027191	6	0	1	1	0	0
2552	snaps	1	1.a	0.30198222398757935	3	0	10	1	0	0
2553	snaps	1	2	0.5340136885643005	2	0	9	0	0	1
2554	snaps	1.a	2	0.5316869616508484	2	0	1	0	0	1
2555	sne	1	1.a	0.37749844789505005	0	1	3	1	0	0
2556	sne	1	3	0.47548794746398926	0	0	3	0	0	1
2557	sne	1.a	3	0.5742692649364471	1	0	0	0	0	1
2558	snegl	1	1.a	0.632834792137146	2	0	1	1	0	0
2559	snegl	1	1.b	0.603584885597229	1	0	1	1	0	1
2560	snegl	1	2	0.41792625188827515	1	0	2	0	0	1
2561	snegl	1.a	1.b	0.40597784519195557	1	0	2	1	0	1
2562	snegl	1.a	2	0.6255127489566803	2	0	1	0	0	1
2563	snegl	1.b	2	0.7364999353885651	1	0	3	0	0	1
2564	snit	1	1.a	0.4084281325340271	0	0	9	1	0	0
2565	snit	1	2	0.6405962705612183	0	0	9	0	0	1
2566	snit	1	3	0.48077136278152466	0	0	10	0	0	1
2567	snit	1	4	0.3941585421562195	0	0	9	0	0	1
2568	snit	1.a	2	0.6014463007450104	0	0	0	0	0	1
2569	snit	1.a	3	0.5493643283843994	0	0	1	0	0	1
2570	snit	1.a	4	0.5256419479846954	0	0	0	0	0	1
2571	snit	2	3	0.48861855268478394	0	0	1	0	0	1
2572	snit	2	4	0.5522312521934509	0	0	0	0	0	1
2573	snit	3	4	0.4446946382522583	0	0	1	0	0	1
2574	snor	1	1.a	0.3145371675491333	2	0	5	1	0	0
2575	snude	1	2	0.22422415018081665	2	0	6	0	0	1
2576	social	1	2	0.3195865750312805	0	0	6	0	0	1
2577	social	1	2.a	0.3413783311843872	0	0	10	0	0	1
2578	social	1	3	0.4749041795730591	2	0	3	0	0	1
2579	social	1	3.a	0.47996824979782104	2	0	11	0	0	1
2580	social	2	2.a	0.22004562616348267	0	0	16	1	0	0
2581	social	2	3	0.4644234776496887	0	0	9	0	0	1
2582	social	2	3.a	0.459073007106781	0	0	17	0	0	1
2583	social	2.a	3	0.48322945833206177	0	0	7	0	0	1
2584	social	2.a	3.a	0.4455938935279846	0	0	1	0	0	1
2585	social	3	3.a	0.2381988763809204	2	0	8	1	0	0
2586	sodavand	1	2	0.2843780517578125	1	0	7	0	0	1
2587	sol	1	1.a	0.3325492739677429	2	0	17	1	0	0
2588	sol	1	1.b	0.3846718668937683	0	0	1	1	0	1
2589	sol	1	2	0.3243259787559509	2	0	1	0	0	1
2590	sol	1.a	1.b	0.30743545293807983	0	0	18	1	0	1
2591	sol	1.a	2	0.4217202067375183	2	0	18	0	0	1
2592	sol	1.b	2	0.4580211639404297	0	0	0	0	0	1
2593	solskin	1	1.b	0.4474914073944092	0	0	1	1	0	1
2594	solskin	1	2	0.42007410526275635	3	0	0	0	0	0
2595	solskin	1.b	2	0.5613637268543243	0	0	1	0	0	1
2596	solskive	1	1.a	0.6358104646205902	1	0	0	1	0	1
2597	solstråle	1	1.a	0.47607696056365967	0	0	0	1	1	1
2598	sommer	1	1.a	0.3208610415458679	2	0	17	1	0	0
2599	sommer	1	2	0.4759577512741089	0	0	15	0	0	1
2600	sommer	1.a	2	0.4879060983657837	0	0	2	0	0	1
2601	sopran	1	2	0.5464062392711639	0	0	1	0	0	1
2602	sorg	1	1.a	0.3800729513168335	3	0	14	1	0	0
2603	sort	1	2	0.15513312816619873	0	0	1	0	0	1
2604	spalte	1	2	0.6851765513420105	0	0	6	0	0	1
2605	spalte	1	2.a	0.7967085987329483	1	0	1	0	0	1
2606	spalte	2	2.a	0.5119039118289948	0	0	5	1	0	0
2607	spand	1	1.a	0.5055481493473053	0	0	6	1	0	1
2608	spand	1	2	0.5718492567539215	2	0	7	0	0	1
2609	spand	1.a	2	0.6696623265743256	0	0	1	0	0	1
2610	spasser	1	1.a	0.2892172336578369	0	0	1	1	1	1
2611	specialist	1	1.b	0.25104331970214844	2	0	3	1	0	0
2612	specifik	1	2	0.6623323559761047	0	0	0	0	0	1
2613	speed	1	2	0.7604262381792068	0	0	5	0	0	1
2614	spejl	1	1.a	0.4386395215988159	0	0	2	1	0	0
2615	spejl	1	1.b	0.5566602051258087	0	0	1	1	1	1
2616	spejl	1.a	1.b	0.6586323976516724	0	0	1	1	1	1
2617	spejlbillede	1	1.a	0.6948774755001068	0	0	5	1	1	1
2618	spejlbillede	1	1.b	0.43931353092193604	0	0	6	1	1	1
2619	spejlbillede	1.a	1.b	0.5752378404140472	0	0	1	1	2	1
2620	spektrum	1	1.a	0.46513301134109497	0	0	3	1	1	1
2621	spids	1	1.b	0.5533851385116577	0	0	8	1	0	0
2622	spids	1	1.c	0.5331504344940186	0	0	7	1	1	1
2623	spids	1	1.d	0.6111880838871002	0	0	7	1	1	1
2624	spids	1.b	1.c	0.7564681768417358	0	0	1	1	1	1
2625	spids	1.b	1.d	0.5788503289222717	0	0	1	1	1	1
2626	spids	1.c	1.d	0.601439505815506	0	0	0	1	2	0
2627	spids	1	1.a	0.5207597017288208	2	0	3	1	0	0
2628	spids	1	2	0.6071608066558838	1	0	3	0	0	1
2629	spids	1	3	0.6862001717090607	0	0	1	0	0	1
2630	spids	1.a	2	0.736306369304657	1	0	0	0	0	1
2631	spids	1.a	3	0.849934920668602	0	0	2	0	0	1
2632	spids	2	3	0.8387838006019592	0	0	2	0	0	1
2633	spild	1	2	0.37874501943588257	0	0	8	0	0	1
2634	spiller	1	2	0.37223440408706665	2	0	10	0	0	0
2635	spiller	1	2.a	0.23100203275680542	2	0	10	0	1	1
2636	spiller	1	3	0.47709178924560547	2	0	11	0	0	1
2637	spiller	2	2.a	0.4027674198150635	2	0	0	1	1	1
2638	spiller	2	3	0.644472062587738	2	0	1	0	0	1
2639	spiller	2.a	3	0.644216388463974	2	0	1	0	1	1
2640	spilletid	1	1.a	0.18586188554763794	2	0	3	1	0	0
2641	spilletid	1	2	0.1319063901901245	2	0	3	0	0	0
2642	spilletid	1	3	0.42747801542282104	2	0	3	0	0	1
2643	spilletid	1	4	0.503799170255661	2	0	2	0	0	1
2644	spilletid	1.a	2	0.2323836088180542	2	0	0	0	0	0
2645	spilletid	1.a	3	0.40201157331466675	2	0	0	0	0	1
2646	spilletid	1.a	4	0.48115408420562744	2	0	1	0	0	1
2647	spilletid	2	3	0.3242875337600708	2	0	0	0	0	1
2648	spilletid	2	4	0.4161037802696228	2	0	1	0	0	1
2649	spilletid	3	4	0.41419440507888794	2	0	1	0	0	1
2650	spinat	1	1.a	0.327552855014801	3	0	3	1	0	0
2651	spion	1	1.a	0.36046773195266724	2	0	2	1	1	1
2652	spjæld	1	2	0.9658528864383698	1	0	6	0	0	1
2653	splittelse	1	2	0.31224292516708374	0	0	7	0	0	1
2654	splittelse	1	3	0.7915046513080597	0	0	4	0	0	1
2655	splittelse	1	4	0.9189392328262329	0	0	8	0	0	1
2656	splittelse	2	3	0.7517781108617783	0	0	3	0	0	1
2657	splittelse	2	4	0.8090026527643204	0	1	1	0	0	1
2658	splittelse	3	4	0.6458044648170471	0	0	4	0	0	1
2659	spontan	1	1.a	0.47720664739608765	0	0	4	1	0	0
2660	sport	1	1.a	0.4181622266769409	5	0	5	1	0	0
2661	sport	1	1.b	0.4892251491546631	3	0	2	1	1	1
2662	sport	1.a	1.b	0.48496973514556885	3	0	3	1	1	1
2663	springer	1	2	0.6278358697891235	1	0	1	0	0	1
2664	sprog	1	1.a	0.21613502502441406	3	0	16	1	0	0
2665	sprog	1	1.b	0.3139592409133911	3	0	2	1	1	1
2666	sprog	1	1.c	0.2906121015548706	0	0	0	1	0	1
2667	sprog	1.a	1.b	0.37976884841918945	3	0	14	1	1	1
2668	sprog	1.a	1.c	0.48352473974227905	0	0	16	1	0	1
2669	sprog	1.b	1.c	0.42521238327026367	0	0	2	1	1	1
2670	sprække	1	2	0.5104076266288757	0	0	7	0	0	0
2671	sprække	1	3	0.45161521434783936	1	0	9	0	0	1
2672	sprække	1	4	0.10092699527740479	1	0	7	0	0	1
2673	sprække	2	3	0.47776806354522705	0	0	2	0	0	1
2674	sprække	2	4	0.5740452110767365	0	0	0	0	0	1
2675	sprække	3	4	0.5198974907398224	0	0	2	0	0	1
2676	sprøjt	1	1.a	0.5300564765930176	1	0	1	1	1	1
2677	sprøjte	1	2	0.12464505434036255	3	0	2	0	0	1
2678	sprøjte	1	3	0.3979019522666931	0	0	5	0	0	1
2679	sprøjte	1	4	0.4693557620048523	3	0	0	0	0	0
2680	sprøjte	2	3	0.328853964805603	0	0	3	0	0	1
2681	sprøjte	2	4	0.4370286464691162	3	0	2	0	0	1
2682	sprøjte	3	4	0.5063095986843109	0	0	5	0	0	1
2683	spændende	1	1.a	0.3817424774169922	1	0	5	1	0	0
2684	spøgelse	1	1.a	0.47557973861694336	1	0	2	1	1	1
2685	spørgsmål	1	1.a	0.317812979221344	4	0	14	1	0	0
2686	spørgsmål	1	2	0.3889654278755188	0	0	5	0	0	1
2687	spørgsmål	1	2.a	0.3854781985282898	0	0	6	0	0	1
2688	spørgsmål	1.a	2	0.2362915277481079	0	0	9	0	0	1
2689	spørgsmål	1.a	2.a	0.2595570683479309	0	0	8	0	0	1
2690	spørgsmål	2	2.a	0.30867767333984375	0	0	1	1	0	0
2691	stab	1	2	0.21145427227020264	3	0	3	0	0	1
2692	stabil	1	1.a	0.3482888340950012	1	0	3	1	1	1
2693	stadig	1	2	0.7665664255619049	0	0	3	0	0	1
2694	stafet	1	2	0.8023763000965118	0	0	1	0	0	1
2695	stafet	1	2.a	0.6601851284503937	0	0	1	0	1	1
2696	stafet	2	2.a	0.8971353992819786	2	0	0	1	1	1
2697	stald	1	1.a	0.6361967027187347	1	0	1	1	1	1
2698	stamtræ	1	1.a	0.4154360294342041	1	0	0	1	0	1
2699	standard	1	2	0.5792975127696991	1	0	7	0	0	1
2700	standard	1	2.a	0.48922520875930786	0	0	8	0	0	1
2701	standard	1	3	0.6036624014377594	0	0	8	0	0	1
2702	standard	1	4	0.7108510732650757	0	0	5	0	0	1
2703	standard	2	2.a	0.4400661587715149	0	0	1	1	0	0
2704	standard	2	3	0.5536729991436005	0	0	1	0	0	1
2705	standard	2	4	0.7685929536819458	0	0	2	0	0	1
2706	standard	2.a	3	0.573714017868042	0	0	0	0	0	1
2707	standard	2.a	4	0.5933548510074615	0	0	3	0	0	1
2708	standard	3	4	0.5757427513599396	0	0	3	0	0	1
2709	standpunkt	1	2	0.5829432904720306	1	0	6	0	0	1
2710	standsning	1	2	0.5386818051338196	0	1	2	0	0	1
2711	standsning	1	3	0.5044938921928406	0	0	4	0	0	1
2712	standsning	2	3	0.4100431203842163	0	0	2	0	0	0
2713	stat	1	2	0.3954498767852783	1	0	0	0	0	1
2714	statistik	1	1.a	0.3310679793357849	0	0	6	1	0	1
2715	statsmagt	1	2	0.2828139066696167	5	0	1	0	0	1
2716	status	1	1.a	0.4319373369216919	0	0	9	1	0	1
2717	status	1	2	0.449979305267334	0	0	11	0	0	1
2718	status	1	2.a	0.5153924524784088	0	0	11	0	0	1
2719	status	1.a	2	0.524980366230011	1	0	2	0	0	1
2720	status	1.a	2.a	0.5536724627017975	1	0	2	0	0	1
2721	status	2	2.a	0.2377479076385498	4	0	0	1	0	0
2722	stavelse	1	1.a	0.4496448040008545	4	0	3	1	0	0
2723	stavelse	1	1.b	0.6703560948371887	0	0	2	1	1	1
2724	stavelse	1.a	1.b	0.5498138666152954	0	0	1	1	1	1
2725	steg	1	1.a	0.6916147470474243	0	0	0	1	1	1
2726	stejl	1	2	0.8750796839594841	0	0	7	0	1	1
2727	stigning	1	1.a	0.2353927493095398	2	0	2	1	0	0
2728	stigning	1	2	0.4344596266746521	0	0	9	0	0	0
2729	stigning	1	3	0.3262355327606201	0	0	8	0	0	1
2730	stigning	1.a	2	0.34804147481918335	0	0	11	0	0	0
2731	stigning	1.a	3	0.4374893307685852	0	0	10	0	0	1
2732	stigning	2	3	0.39903968572616577	0	0	1	0	0	1
2733	stilk	1	1.a	0.3990958333015442	3	0	0	1	0	0
2734	stilk	1	1.b	0.7372312545776367	3	0	1	1	0	0
2735	stilk	1	1.c	0.6199419498443604	0	0	1	1	1	1
2736	stilk	1	2	0.34403306245803833	2	0	1	0	0	1
2737	stilk	1.a	1.b	0.6809756755828857	3	0	1	1	0	0
2738	stilk	1.a	1.c	0.6338227987289429	0	0	1	1	1	1
2739	stilk	1.a	2	0.5082257688045502	2	0	1	0	0	1
2740	stilk	1.b	1.c	0.8262793719768524	0	0	0	1	1	1
2741	stilk	1.b	2	0.6859060823917389	2	0	0	0	0	1
2742	stilk	1.c	2	0.6749733090400696	0	0	0	0	1	1
2743	sting	1	1.a	0.2792525887489319	0	0	3	1	0	0
2744	sting	1	1.b	0.6309263706207275	4	0	4	1	0	0
2745	sting	1	1.c	0.676270604133606	2	0	3	1	0	0
2746	sting	1	2	0.6247685849666595	0	0	2	0	0	1
2747	sting	1.a	1.b	0.7363702356815338	0	0	1	1	0	0
2748	sting	1.a	1.c	0.8159885555505753	0	0	6	1	0	0
2749	sting	1.a	2	0.6656786203384399	0	0	1	0	0	1
2750	sting	1.b	1.c	0.7950936257839203	2	0	7	1	0	0
2751	sting	1.b	2	0.6068607568740845	0	0	2	0	0	1
2752	sting	1.c	2	0.8616657108068466	0	0	5	0	0	1
2753	stjerne	1	1.a	0.7380745112895966	2	0	0	1	0	0
2754	stjerne	1	2	0.5822749435901642	1	0	3	0	0	1
2755	stjerne	1	3	0.5003233850002289	1	0	3	0	0	1
2756	stjerne	1	3.a	0.5445539653301239	1	0	4	0	0	1
2757	stjerne	1.a	2	0.5394980907440186	1	0	3	0	0	1
2758	stjerne	1.a	3	0.41369199752807617	1	0	3	0	0	1
2759	stjerne	1.a	3.a	0.46224188804626465	1	0	4	0	0	1
2760	stjerne	2	3	0.49007612466812134	1	0	0	0	0	1
2761	stjerne	2	3.a	0.5220628976821899	1	0	1	0	0	1
2762	stjerne	3	3.a	0.3009471893310547	2	0	1	1	0	0
2763	stjernetegn	1	1.a	0.5051625669002533	3	0	2	1	0	0
2764	stjernetegn	1	1.b	0.477664053440094	2	0	1	1	0	1
2765	stjernetegn	1.a	1.b	0.6934653222560883	2	0	1	1	0	1
2766	stol	1	1.a	0.6696736514568329	0	0	16	1	1	1
2767	stolt	1	1.a	0.46772676706314087	0	0	5	1	0	0
2768	stolt	1	2	0.559300035238266	1	0	6	0	0	1
2769	stolt	1	3	0.4545474648475647	0	0	5	0	0	1
2770	stolt	1.a	2	0.5216057300567627	0	0	1	0	0	1
2771	stolt	1.a	3	0.41101181507110596	0	0	0	0	0	1
