	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
297	atom	1	1.a	0.4563392400741577	3	0	0	1	1	1
298	automatisk	1	2	0.40813761949539185	0	0	4	0	0	1
299	automatisk	1	3	0.5427072942256927	0	0	0	0	0	0
300	automatisk	2	3	0.38970357179641724	0	0	4	0	0	1
301	autorisere	1	1.a	0.41523611545562744	1	0	5	1	0	0
302	autoritet	1	1.a	0.3029945492744446	0	0	1	1	0	1
303	autoritet	1	2	0.3797968029975891	1	0	1	0	0	1
304	autoritet	1	2.a	0.38614118099212646	0	0	0	0	0	1
305	autoritet	1.a	2	0.47511130571365356	0	0	0	0	0	1
306	autoritet	1.a	2.a	0.25627046823501587	2	0	1	0	0	1
307	autoritet	2	2.a	0.403495192527771	0	0	1	1	0	1
308	avis	1	1.a	0.5802460014820099	1	0	13	1	0	1
309	bag	1	1.a	0.5645841658115387	0	0	3	1	0	1
310	bagdel	1	1.a	0.5917373895645142	0	0	4	1	0	1
311	bagdel	1	2	0.6910954713821411	0	0	2	0	0	1
312	bagdel	1.a	2	0.6707694232463837	0	0	2	0	0	1
313	bage	1	1.a	0.4412614703178406	1	0	4	1	0	1
314	bage	1	1.b	0.41556793451309204	1	0	4	1	0	1
315	bage	1	1.c	0.3306644558906555	2	1	1	1	0	1
316	bage	1	2	0.41138166189193726	0	0	1	0	0	1
317	bage	1.a	1.b	0.5273797810077667	2	0	0	1	0	1
318	bage	1.a	1.c	0.2912779450416565	3	0	3	1	0	0
319	bage	1.a	2	0.5746584236621857	0	0	3	0	0	1
320	bage	1.b	1.c	0.4224777817726135	1	0	3	1	0	1
321	bage	1.b	2	0.4720304608345032	0	0	3	0	0	1
322	bage	1.c	2	0.4431941509246826	0	0	0	0	0	1
323	baggrund	1	1.a	0.3592780828475952	0	0	6	1	1	1
324	baggrund	1	2	0.502642959356308	0	0	9	0	0	1
325	baggrund	1	3	0.4678003787994385	0	0	7	0	0	1
326	baggrund	1.a	2	0.38329464197158813	0	0	3	0	1	1
327	baggrund	1.a	3	0.43696510791778564	0	0	1	0	1	1
328	baggrund	2	3	0.4293109178543091	1	0	2	0	0	1
329	bagside	1	1.a	0.33046281337738037	2	0	0	1	0	1
330	bagside	1	1.b	0.34872251749038696	0	0	1	1	1	1
331	bagside	1.a	1.b	0.3324893116950989	0	0	1	1	1	1
332	bakke	1	1.a	0.43998271226882935	2	0	4	1	0	1
333	bakke	1	1	0.4970496892929077	1	0	7	1	0	0
334	bakke	1	2	0.4464729428291321	1	0	6	0	0	0
335	bakke	1	2.a	0.6581539809703827	0	0	5	0	0	1
336	bakke	1.a	1	0.4403555393218994	2	0	11	1	0	1
337	bakke	1.a	2	0.46624404191970825	2	0	10	0	0	1
338	bakke	1.a	2.a	0.5825587213039398	0	0	9	0	0	0
339	bakke	1	2	0.21762067079544067	3	0	1	0	0	0
340	bakke	1	2.a	0.41875624656677246	0	0	2	0	0	1
341	bakke	2	2.a	0.3719203472137451	0	0	1	1	0	1
342	balkon	1	1.b	0.41163110733032227	3	0	2	1	0	1
343	ballet	1	1.a	0.5219923555850983	0	0	7	1	0	1
344	ballet	1	1.b	0.7514950782060623	2	0	7	1	0	1
